time,TP9,AF7,AF8,TP10,AUX
1.58336E+12,NaN,NaN,NaN,12.6953125,NaN
1.58336E+12,NaN,NaN,NaN,20.99609375,NaN
1.58336E+12,NaN,NaN,NaN,35.64453125,NaN
1.58336E+12,NaN,NaN,NaN,40.0390625,NaN
1.58336E+12,NaN,NaN,NaN,43.9453125,NaN
1.58336E+12,NaN,NaN,NaN,42.48046875,NaN
1.58336E+12,NaN,NaN,NaN,34.66796875,NaN
1.58336E+12,NaN,NaN,NaN,29.78515625,NaN
1.58336E+12,NaN,NaN,NaN,29.78515625,NaN
1.58336E+12,NaN,NaN,NaN,28.3203125,NaN
1.58336E+12,NaN,NaN,NaN,21.97265625,NaN
1.58336E+12,NaN,NaN,NaN,23.92578125,NaN
1.58336E+12,NaN,NaN,NaN,29.78515625,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,28.3203125,NaN
1.58336E+12,NaN,NaN,NaN,27.34375,NaN
1.58336E+12,NaN,NaN,NaN,25.390625,NaN
1.58336E+12,NaN,NaN,NaN,25.390625,NaN
1.58336E+12,NaN,NaN,NaN,29.296875,NaN
1.58336E+12,NaN,NaN,NaN,31.25,NaN
1.58336E+12,NaN,NaN,NaN,30.2734375,NaN
1.58336E+12,NaN,NaN,NaN,28.3203125,NaN
1.58336E+12,NaN,NaN,NaN,30.76171875,NaN
1.58336E+12,NaN,NaN,NaN,32.2265625,NaN
1.58336E+12,NaN,NaN,NaN,33.203125,NaN
1.58336E+12,NaN,NaN,NaN,26.85546875,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,28.3203125,NaN
1.58336E+12,NaN,NaN,14.16015625,32.2265625,NaN
1.58336E+12,NaN,NaN,21.484375,33.69140625,NaN
1.58336E+12,NaN,NaN,20.5078125,25.87890625,NaN
1.58336E+12,NaN,NaN,13.671875,26.3671875,NaN
1.58336E+12,NaN,NaN,16.6015625,25.87890625,NaN
1.58336E+12,NaN,NaN,20.99609375,26.3671875,NaN
1.58336E+12,NaN,NaN,24.90234375,19.04296875,NaN
1.58336E+12,NaN,NaN,20.5078125,8.30078125,NaN
1.58336E+12,NaN,NaN,14.6484375,13.18359375,NaN
1.58336E+12,NaN,NaN,13.18359375,16.11328125,NaN
1.58336E+12,NaN,NaN,13.671875,14.6484375,NaN
1.58336E+12,NaN,NaN,20.01953125,20.5078125,NaN
1.58336E+12,NaN,NaN,21.97265625,21.484375,NaN
1.58336E+12,NaN,NaN,21.484375,12.6953125,NaN
1.58336E+12,NaN,NaN,19.53125,11.71875,NaN
1.58336E+12,NaN,NaN,19.53125,23.4375,NaN
1.58336E+12,NaN,NaN,15.625,30.2734375,NaN
1.58336E+12,NaN,NaN,14.6484375,26.3671875,NaN
1.58336E+12,NaN,NaN,15.625,34.1796875,NaN
1.58336E+12,NaN,NaN,20.99609375,34.1796875,NaN
1.58336E+12,NaN,NaN,14.6484375,23.92578125,NaN
1.58336E+12,NaN,NaN,-0.48828125,29.78515625,NaN
1.58336E+12,NaN,NaN,2.44140625,35.15625,NaN
1.58336E+12,NaN,NaN,14.6484375,30.2734375,NaN
1.58336E+12,NaN,NaN,NaN,12.20703125,NaN
1.58336E+12,NaN,NaN,NaN,21.484375,NaN
1.58336E+12,NaN,NaN,NaN,26.3671875,NaN
1.58336E+12,NaN,NaN,NaN,37.109375,NaN
1.58336E+12,NaN,NaN,NaN,42.96875,NaN
1.58336E+12,NaN,NaN,NaN,39.0625,NaN
1.58336E+12,NaN,NaN,NaN,40.52734375,NaN
1.58336E+12,NaN,NaN,NaN,47.8515625,NaN
1.58336E+12,NaN,NaN,NaN,52.24609375,NaN
1.58336E+12,NaN,NaN,NaN,48.828125,NaN
1.58336E+12,NaN,NaN,NaN,50.78125,NaN
1.58336E+12,NaN,NaN,NaN,48.33984375,NaN
1.58336E+12,NaN,NaN,45.41015625,NaN,NaN
1.58336E+12,NaN,NaN,43.45703125,NaN,NaN
1.58336E+12,NaN,NaN,38.57421875,NaN,NaN
1.58336E+12,NaN,NaN,40.0390625,NaN,NaN
1.58336E+12,NaN,NaN,43.9453125,NaN,NaN
1.58336E+12,NaN,NaN,37.109375,NaN,NaN
1.58336E+12,NaN,NaN,30.2734375,NaN,NaN
1.58336E+12,NaN,NaN,32.2265625,NaN,NaN
1.58336E+12,NaN,NaN,34.66796875,NaN,NaN
1.58336E+12,NaN,NaN,31.25,NaN,NaN
1.58336E+12,NaN,NaN,23.4375,NaN,NaN
1.58336E+12,NaN,NaN,20.99609375,NaN,NaN
1.58336E+12,NaN,NaN,23.92578125,40.52734375,NaN
1.58336E+12,NaN,NaN,26.85546875,38.0859375,NaN
1.58336E+12,NaN,NaN,28.3203125,40.0390625,NaN
1.58336E+12,NaN,NaN,23.4375,45.41015625,NaN
1.58336E+12,NaN,NaN,20.5078125,47.36328125,NaN
1.58336E+12,NaN,NaN,26.85546875,49.31640625,NaN
1.58336E+12,NaN,NaN,36.62109375,51.26953125,NaN
1.58336E+12,NaN,NaN,28.3203125,48.828125,NaN
1.58336E+12,NaN,NaN,25.87890625,47.36328125,NaN
1.58336E+12,NaN,NaN,29.78515625,44.921875,NaN
1.58336E+12,NaN,NaN,28.80859375,43.45703125,NaN
1.58336E+12,NaN,NaN,29.296875,41.015625,NaN
1.58336E+12,29.78515625,NaN,30.2734375,32.71484375,NaN
1.58336E+12,22.4609375,NaN,36.1328125,37.109375,NaN
1.58336E+12,27.34375,NaN,29.296875,41.015625,NaN
1.58336E+12,34.66796875,NaN,26.85546875,39.55078125,NaN
1.58336E+12,30.76171875,NaN,32.71484375,36.1328125,NaN
1.58336E+12,31.25,NaN,33.203125,37.109375,NaN
1.58336E+12,37.109375,NaN,26.85546875,40.52734375,NaN
1.58336E+12,31.73828125,NaN,19.04296875,39.55078125,NaN
1.58336E+12,32.71484375,NaN,26.3671875,42.96875,NaN
1.58336E+12,35.64453125,NaN,28.80859375,43.45703125,NaN
1.58336E+12,24.90234375,NaN,26.85546875,35.15625,NaN
1.58336E+12,12.6953125,NaN,30.2734375,28.3203125,NaN
1.58336E+12,NaN,NaN,41.50390625,NaN,NaN
1.58336E+12,NaN,NaN,41.9921875,NaN,NaN
1.58336E+12,NaN,NaN,37.59765625,NaN,NaN
1.58336E+12,NaN,NaN,32.71484375,NaN,NaN
1.58336E+12,NaN,NaN,28.80859375,NaN,NaN
1.58336E+12,NaN,NaN,29.296875,NaN,NaN
1.58336E+12,NaN,NaN,28.80859375,NaN,NaN
1.58336E+12,NaN,NaN,22.94921875,NaN,NaN
1.58336E+12,NaN,NaN,20.5078125,NaN,NaN
1.58336E+12,NaN,NaN,13.671875,NaN,NaN
1.58336E+12,NaN,NaN,18.06640625,NaN,NaN
1.58336E+12,NaN,NaN,30.2734375,NaN,NaN
1.58336E+12,NaN,NaN,NaN,18.06640625,NaN
1.58336E+12,NaN,NaN,NaN,15.625,NaN
1.58336E+12,NaN,NaN,NaN,13.671875,NaN
1.58336E+12,NaN,NaN,NaN,12.20703125,NaN
1.58336E+12,NaN,NaN,NaN,9.765625,NaN
1.58336E+12,NaN,NaN,NaN,12.6953125,NaN
1.58336E+12,NaN,NaN,NaN,28.80859375,NaN
1.58336E+12,NaN,NaN,NaN,26.3671875,NaN
1.58336E+12,NaN,NaN,NaN,19.53125,NaN
1.58336E+12,NaN,NaN,NaN,25.87890625,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,30.2734375,NaN
1.58336E+12,NaN,NaN,NaN,30.2734375,NaN
1.58336E+12,NaN,NaN,NaN,31.73828125,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,21.97265625,NaN
1.58336E+12,NaN,NaN,NaN,16.11328125,NaN
1.58336E+12,NaN,NaN,NaN,11.71875,NaN
1.58336E+12,NaN,NaN,NaN,17.578125,NaN
1.58336E+12,NaN,NaN,NaN,19.53125,NaN
1.58336E+12,NaN,NaN,NaN,22.94921875,NaN
1.58336E+12,NaN,NaN,NaN,28.80859375,NaN
1.58336E+12,NaN,NaN,NaN,30.2734375,NaN
